"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3130000","CDFF3242052013000011","20130704","","01","영업/정상","13","영업중","","","","","02-322-3879","","","서울특별시 마포구 서교동 391-16 지하1층 ","서울특별시 마포구 양화로7길 14, 지하1층 (서교동)","04037","다복 노래연습장","2020-11-12 11:46:14","U","2020-11-14 02:40:00.0","","192427.33732866     ","449922.730368981    ","노래연습장업","유통관련업","","","","85.4","","","","","","4","1","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052013000012","20130902","","03","폐업","03","폐업","20200602","","","","02-313-1179","","","서울특별시 마포구 상암동 1286번지 2층 ","서울특별시 마포구 성암로13길 47, 2층 (상암동)","03930","궁 노래연습장","2020-06-02 17:35:15","U","2020-06-04 02:40:00.0","","190896.536094037    ","452647.463621987    ","노래연습장업","유통관련업","9","","","139.43","8","1","근린생활시설","","","6","","","","","","","","","","","","","","","","","","","녹지지역"
"3130000","CDFF3242052013000013","20130917","","01","영업/정상","13","영업중","","","","","02-713-7337","","","서울특별시 마포구 대흥동 298 지하1층 102호 ","서울특별시 마포구 대흥로 83, 지하 1층 102호 (대흥동)","04110","팔도강산 노래연습장","2021-02-07 10:46:34","U","2021-02-09 02:40:00.0","","194747.89274432     ","449485.408800858    ","노래연습장업","유통관련업","","","","88.09","","","","","","4","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052013000014","20130927","","03","폐업","03","폐업","20150126","","","","02-3144-8698","","","서울특별시 마포구 서교동 361-12번지 ","서울특별시 마포구 와우산로 70, 3층 (서교동)","121837","삼거리 노래연습장","2015-01-26 17:35:03","I","2018-10-11 15:46:28.0","","193149.716267502    ","449820.686616366    ","노래연습장업","유통관련업","","","","269.81","","","","","","13","2","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052013000015","2013-10-30","","01","영업/정상","13","영업중","","","","","02-333-0950","","","서울특별시 마포구 서교동 459-5 지하1층","서울특별시 마포구 동교로 127, 지하1층 (서교동)","04002","슈퍼스타 노래연습장","2024-04-08 13:57:27","U","2023-12-03 23:02:00.0","","192525.510535974","450329.86573636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052013000016","20131031","","03","폐업","03","폐업","20150210","","","","02-322-5646","","","서울특별시 마포구 서교동 3-5번지 2층 ","서울특별시 마포구 월드컵로20길 5, 2층 (서교동)","121896","수채화 노래연습장","2015-02-10 17:42:26","I","2018-10-11 15:46:28.0","","191911.079945058    ","450594.855580806    ","노래연습장업","유통관련업","5","","","161.78","2","0","근린생활시설","","","7","1","","","","Y","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052014000001","20140211","","03","폐업","03","폐업","20150831","","","","02-322-6464","","","서울특별시 마포구 성산동 592-1번지 ","서울특별시 마포구 월드컵로 192, 2층 (성산동)","03938","2층은 노래연습장","2015-08-31 18:26:51","I","2018-10-11 15:46:28.0","","191351.132192239    ","451355.774021549    ","노래연습장업","유통관련업","2","기타","","197.94","2","0","근린생활시설","","","8","3","","","","Y","","","","","","","","","","","","","","상업지역"
"3130000","CDFF3242052014000002","20140331","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 404-8번지 지하1층 ","서울특별시 마포구 독막로9길 43, 지하1층 (서교동)","04048","별 노래연습장","2014-10-27 16:17:16","I","2018-10-11 15:46:28.0","","192904.943391743    ","449767.681918923    ","노래연습장업","유통관련업","6","","","131.88","5","1","근린생활시설","","","6","6","","","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052014000003","20140616","","01","영업/정상","13","영업중","","","","","02-337-0522","","","서울특별시 마포구 성산동 649-5번지 3층 ","서울특별시 마포구 월드컵로 102, 3층 (성산동)","03996","젠틀맨 노래연습장","2019-10-22 08:55:57","U","2019-10-24 02:40:00.0","","191885.37997137     ","450610.819939495    ","노래연습장업","유통관련업","","","","93.9","","","근린생활시설","1.1","","5","0","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052014000004","20140626","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 355-27 지하2층","서울특별시 마포구 홍익로5길 25, 지하2층 (서교동)","04039","썬 노래연습장","2022-07-18 12:36:51","U","2021-12-06 22:00:00.0","","192956.352159404","450170.979689778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052014000005","20140911","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 377-1번지 로얄프라자 205호","서울특별시 마포구 월드컵로 87, 205호 (망원동, 로얄프라자)","04012","도토리 노래연습장","2019-10-24 08:49:07","U","2019-10-26 02:40:00.0","","191904.25617187     ","450473.93544408     ","노래연습장업","유통관련업","10","","","93.6","8","2","근린생활시설","1.3","","4","0","","Y","Y","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000001","2015-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 352-1 지하1층","서울특별시 마포구 동교로 156, 지하1층 (서교동)","04031","짱 노래연습장","2024-01-31 14:32:48","U","2023-12-02 00:02:00.0","","192808.268437157","450359.568274803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000002","20150105","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 358-34번지 지하1층 ","서울특별시 마포구 와우산로21길 10, 지하1층 (서교동)","04040","K?POP코인노래연습장","2017-10-19 14:59:05","I","2018-10-11 15:46:28.0","","193159.925191415    ","450034.574644267    ","노래연습장업","유통관련업","7","","","117.93","6","1","근린생활시설","1.25","","19","19","Y","Y","","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000003","20150123","","03","폐업","03","폐업","20180201","","","","02-332-5204","","","서울특별시 마포구 서교동 367-9번지 서영빌딩 5층 ","서울특별시 마포구 잔다리로 24, 5층 (서교동, 서영빌딩)","04042","(주)반가워요브라보 수 노래연습장 5층","2018-02-01 17:39:53","I","2018-10-11 15:46:28.0","","192919.228350862    ","449856.85657454     ","노래연습장업","유통관련업","7","","","175.76","5","2","근린생활시설","1.5","50","27","27","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000004","20150129","","04","취소/말소/만료/정지/중지","35","직권말소","20190612","","","","","","","서울특별시 마포구 서교동 407-28번지 지하1층 ","서울특별시 마포구 잔다리로 5, 지하1층 (서교동)","04049","N2 노래연습장","2019-06-12 10:51:05","U","2019-06-14 02:40:00.0","","193079.899749343    ","449810.518768428    ","노래연습장업","유통관련업","7","","","247","5","2","근린생활시설","1.2","40","14","14","","Y","","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000005","20150507","","03","폐업","03","폐업","20200422","","","","02-416-0841","","","서울특별시 마포구 서교동 3-5번지 2층 ","서울특별시 마포구 월드컵로20길 5, 2층 (서교동)","03996","수선화 노래연습장","2020-04-22 09:42:53","U","2020-04-24 02:40:00.0","","191911.079945058    ","450594.855580806    ","노래연습장업","유통관련업","5","","","193.38","5","0","근린생활시설","1.3","","6","0","Y","Y","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000006","2015-06-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 염리동 8-78 지하1층","서울특별시 마포구 숭문길 226, 지하1층 (염리동)","04113","수 노래연습장","2023-11-20 10:50:11","U","2022-10-31 22:02:00.0","","195223.804348288","450465.09572616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000007","20150625","","01","영업/정상","13","영업중","","","","","02-336-5764","","","서울특별시 마포구 서교동 440-12 지하1층","서울특별시 마포구 월드컵로 94, 지하1층 (서교동)","03996","영 노래연습장","2022-11-24 17:37:34","U","2021-10-31 22:06:00.0","","191939.262192705","450547.752161544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000008","20150709","20170520","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","서울특별시 마포구 용강동 51-1번지 2층 ","서울특별시 마포구 토정로 314, 2층 (용강동)","04165","OK 노래연습장","2017-08-02 14:14:55","I","2018-10-11 15:46:28.0","","194941.987238665    ","448601.709932688    ","노래연습장업","유통관련업","4","","","244.46","3","1","근린생활시설","1.5","35","8","0","Y","Y","Y","","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000009","20150813","","03","폐업","03","폐업","20220405","","","","02-332-5204","","","서울특별시 마포구 서교동 367-6 3층/4층","서울특별시 마포구 잔다리로 20, 3층/4층 (서교동)","04042","수 노래연습장 럭셔리 별관","2022-04-06 09:17:46","U","2021-12-04 00:08:00.0","","192935.074503865","449856.46553063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000010","20150826","","01","영업/정상","13","영업중","","","","","02-336-4848","","","서울특별시 마포구 성산동 251-12","서울특별시 마포구 성미산로 5, 2층 (성산동)","03971","탑 노래연습장","2022-11-24 17:36:09","U","2021-10-31 22:06:00.0","","191884.98243807","450677.357267496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000011","20150828","","03","폐업","03","폐업","20210617","","","","02-323-6088","","","서울특별시 마포구 서교동 362-2 3층 ","서울특별시 마포구 와우산로 81, 3층 (서교동, 서봉갤러리)","04041","락소 노래연습장","2021-06-17 14:18:42","U","2021-06-19 02:40:00.0","","193142.902895326    ","449945.938821078    ","노래연습장업","유통관련업","10","","","214.13","8","2","근린생활시설","1.5","86","11","4","","","Y","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000012","20150904","","03","폐업","03","폐업","20210514","","","","02-6465-9528","","","서울특별시 마포구 서교동 377-2 2층 ","서울특별시 마포구 잔다리로 65, 2층 (서교동)","04034","쿨 노래연습장","2021-05-21 10:49:58","U","2021-05-23 02:40:00.0","","192603.263112318    ","450133.675396394    ","노래연습장업","유통관련업","5","","","123.4","4","1","근린생활시설","1.5","32","5","0","","Y","Y","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000013","20150910","","04","취소/말소/만료/정지/중지","35","직권말소","20190612","","","","","","","서울특별시 마포구 서교동 355-4번지 2층 ","서울특별시 마포구 홍익로5길 21, 2층 (서교동)","04039","AIRPORT 노래연습장","2019-06-12 10:48:44","U","2019-06-14 02:40:00.0","","192970.021682358    ","450182.820713177    ","노래연습장업","유통관련업","6","","","127.8","5","1","근린생활시설","1.5","41","4","0","","","Y","","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000014","20150916","","03","폐업","03","폐업","20200626","","","","02-332-5204","","","서울특별시 마포구 서교동 358-38 지하1층 ","서울특별시 마포구 와우산로21길 28, 지하1층 (서교동)","04040","코인 노래연습장 수 미니 홍대","2020-06-26 12:03:51","U","2020-06-28 02:40:00.0","","193072.019261422    ","450026.42453291     ","노래연습장업","유통관련업","4","","","126.99","3","1","근린생활시설","1.5","82","28","28","","Y","Y","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000015","20151019","","03","폐업","03","폐업","20220705","","","","","","","서울특별시 마포구 서교동 407-7 지하1층","서울특별시 마포구 잔다리로 3, 지하1층 (서교동)","04049","순K 노래연습장","2022-07-06 09:49:48","U","2021-12-06 23:02:00.0","","193094.81130836","449806.53077351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000016","20151030","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 364-15 2층 ","서울특별시 마포구 어울마당로 70, 2층 (서교동, 서포빌딩)","04041","N2 노래연습장 2호점","2020-11-23 12:57:46","U","2020-11-25 02:40:00.0","","192999.802846567    ","449906.584544985    ","노래연습장업","유통관련업","7","","","150.29","5","2","근린생활시설","1.5","821","10","10","","Y","Y","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000017","20151104","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 합정동 387-3 ","서울특별시 마포구 월드컵로3길 31, 지하1층 (합정동)","04025","보리노래연습장","2020-12-28 09:18:32","U","2020-12-30 02:40:00.0","","192069.459660257    ","449775.293063785    ","노래연습장업","유통관련업","","","","144.75","","","근린생활시설","","","5","","Y","Y","Y","","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000018","20151104","","03","폐업","03","폐업","20211101","","","","","","","서울특별시 마포구 상암동 13-12 ","서울특별시 마포구 월드컵북로48길 35, 지하1층 (상암동)","03927","Y 노래연습장","2021-11-01 17:30:31","U","2021-11-03 02:40:00.0","","190694.099818666    ","452806.885713803    ","노래연습장업","유통관련업","0","","","120.97","0","0","근린생활시설","0","0","5","1","Y","","Y","Y","","Y","","","","","","0","","","","","",""
"3130000","CDFF3242052015000019","20151105","","01","영업/정상","13","영업중","","","","","02-333-0793","","","서울특별시 마포구 동교동 154-5","서울특별시 마포구 양화로21길 지하 15 (동교동)","03994","울림노래연습장","2022-11-24 16:05:41","U","2021-10-31 22:06:00.0","","193300.267488434","450741.026583457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000020","20151123","","01","영업/정상","13","영업중","","","","","02-3144-7849","","","서울특별시 마포구 서교동 356-3 지하1층","서울특별시 마포구 홍익로3길 8, 지하1층 (서교동)","04039","악쓰는하마 2호점 노래연습장","2022-11-24 16:04:43","U","2021-10-31 22:06:00.0","","193042.098023281","450212.453124245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000021","20151124","","03","폐업","03","폐업","20161213","","","","","","","서울특별시 마포구 대흥동 12-64번지 2층 ","서울특별시 마포구 대흥로 187, 2층 (대흥동)","04105","선수입장 이대점","2016-12-14 13:10:18","I","2018-10-11 15:46:28.0","","195133.536583845    ","450381.536786727    ","노래연습장업","유통관련업","","","","103.01","2","","근린생활시설","","","5","0","","Y","Y","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000022","20151214","","01","영업/정상","13","영업중","","","","","02-325-7574","","","서울특별시 마포구 동교동 198-22번지 지하1층 ","서울특별시 마포구 동교로 221, 지하1층 (동교동)","03993","바비노래연습장","2016-06-17 16:07:06","I","2018-10-11 15:46:28.0","","193178.792411475    ","450837.357940259    ","노래연습장업","유통관련업","","기타","","140.8","","1","근린생활시설","1.3","43","6","2","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052015000023","20151218","","01","영업/정상","13","영업중","","","","","0507-1339-2623","","","서울특별시 마포구 망원동 418-1 3층","서울특별시 마포구 망원로 24, 3층 (망원동)","04007","토마토노래연습장","2022-11-24 16:03:47","U","2021-10-31 22:06:00.0","","191061.402140532","450429.024327899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000024","20151218","","01","영업/정상","13","영업중","","","","","02-332-1882","","","서울특별시 마포구 서교동 405-3 지하1층","서울특별시 마포구 잔다리로 19, 지하1층 (서교동)","04048","L(엘) 노래연습장","2022-11-24 16:02:50","U","2021-10-31 22:06:00.0","","192937.758277386","449820.866933452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000025","20151223","","03","폐업","03","폐업","20210427","","","","","","","서울특별시 마포구 서교동 358-125 2층 ","서울특별시 마포구 와우산로21길 26, 2층 (서교동)","04040","클럽노래연습장","2021-05-03 16:06:01","U","2021-05-05 02:40:00.0","","193087.9615608      ","450027.089066055    ","노래연습장업","유통관련업","","","","160.63","2","","근린생활시설","","","12","12","Y","Y","Y","Y","","","","","","","","","","","","","",""
"3130000","CDFF3242052015000026","20151230","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 400-13번지 지하1층 ","서울특별시 마포구 양화로6길 73, 지하1층 (서교동)","04047","J 노래연습장","2018-03-05 11:11:27","I","2018-10-11 15:46:28.0","","192711.381535707    ","449598.00414334     ","노래연습장업","유통관련업","","학교정화(상대)","","140.04","","1","근린생활시설","","","6","0","Y","Y","Y","","","","","","","","","","","","","","","일반주거지역"
"3130000","CDFF3242052016000001","20160106","","01","영업/정상","13","영업중","","","","","070-4405-9971","","","서울특별시 마포구 서교동 364-24 2,3,4층","서울특별시 마포구 와우산로21길 37, 2,3,4층 (서교동)","04041","수노래연습장 홍대본점","2022-11-24 15:59:06","U","2021-10-31 22:06:00.0","","193021.509885638","450003.951169824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000002","20160114","","01","영업/정상","13","영업중","","","","","02-6013-1118","","","서울특별시 마포구 합정동 410-2 지하1층","서울특별시 마포구 독막로 55, 지1층 (합정동)","04048","멜론 노래연습장","2022-11-24 15:57:57","U","2021-10-31 22:06:00.0","","192810.71646621","449544.209913236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000003","2016-03-31","","01","영업/정상","13","영업중","","","","","02-324-9334","","","서울특별시 마포구 망원동 435-1 2층","서울특별시 마포구 방울내로 67, 2층 (망원동)","03961","두바이 노래연습장","2024-04-23 22:08:42","U","2023-12-03 22:05:00.0","","191339.639553211","450879.451466281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000004","2016-04-21","","01","영업/정상","13","영업중","","","","","02-706-7222","","","서울특별시 마포구 도화동 55 지1층","서울특별시 마포구 마포대로4길 30-3, 지1층 (도화동)","04173","수 노래연습장 도화점","2024-04-04 10:20:42","U","2023-12-04 00:06:00.0","","195195.119304905","448450.737890041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000005","20160512","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 148-10 지하1층 ","서울특별시 마포구 양화로23길 30, 지하1층 (동교동)","03985","애플 노래연습장 동교점","2021-11-24 08:56:51","U","2021-11-27 02:40:00.0","","193301.661983183    ","450830.326889136    ","노래연습장업","유통관련업","0","","","124.92","0","0","","0","0","5","0","Y","Y","Y","","","Y","","","","","","0","","","","","",""
"3130000","CDFF3242052016000006","20160705","","01","영업/정상","13","영업중","","","","","02-332-4119","","","서울특별시 마포구 망원동 478-5 지하1층","서울특별시 마포구 월드컵로 137, 지하1층 (망원동)","03963","쿨2 노래연습장","2022-11-22 09:10:21","U","2021-10-31 22:04:00.0","","191627.144299194","450881.851755142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000007","20160705","","03","폐업","03","폐업","20190325","","","","02-323-7799","","","서울특별시 마포구 연남동 255-20번지 지하1층 ","서울특별시 마포구 동교로 251, 지하1층 (연남동)","03984","K 노래연습장","2019-03-25 11:47:47","U","2019-03-27 02:40:00.0","","193231.143361357    ","451127.723425745    ","노래연습장업","유통관련업","","","","107.38","","","","","","5","0","Y","Y","Y","","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000008","20160714","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 용강동 45-16번지 2층 ","서울특별시 마포구 토정로32길 3, 2층 (용강동)","04165","뉴월드 노래연습장","2016-07-14 10:41:02","I","2018-10-11 15:46:28.0","","194783.042097876    ","448719.925621935    ","노래연습장업","유통관련업","","","","106.28","","","","","","6","0","Y","Y","Y","","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000009","20160718","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 164-33번지 지하1층 ","서울특별시 마포구 어울마당로 133, 지1층 (동교동)","04050","큐코인 노래연습장","2016-07-18 17:39:10","I","2018-10-11 15:46:28.0","","193272.927933811    ","450445.956413944    ","노래연습장업","유통관련업","","","","119.5","","","","","","16","6","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000010","20160921","","03","폐업","03","폐업","20210512","","","","","","","서울특별시 마포구 서교동 358-48 2층,3층 ","서울특별시 마포구 와우산로21길 36, 2.3층 (서교동)","04040","Intro S 코인노래연습장","2021-05-12 18:54:50","U","2021-05-14 02:40:00.0","","193036.480252311    ","450024.641399429    ","노래연습장업","유통관련업","","","","113.07","","","","","","21","3","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000011","20161027","","03","폐업","03","폐업","20200212","","","","","","","서울특별시 마포구 신공덕동 167번지 B120호","서울특별시 마포구 백범로 199, 지하1층 B120호 (신공덕동, 메트로디오빌빌딩)","04195","희 노래연습장","2020-02-12 18:23:23","U","2020-02-14 02:40:00.0","","195764.944565229    ","449028.002731859    ","노래연습장업","유통관련업","","","","37.13","","","","","","3","1","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000012","2016-11-09","","01","영업/정상","13","영업중","","","","","070-8285-8208","","","서울특별시 마포구 서교동 366-24 3층","서울특별시 마포구 잔다리로2길 19, 3층 (서교동)","04042","빅코인 노래연습장","2023-08-24 09:32:34","U","2022-12-07 22:06:00.0","","192946.961920984","449943.357672286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000013","20161114","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 162-3 지하층 ","서울특별시 마포구 홍익로6길 15, 지하층 (동교동, 삼주빌딩)","04050","홍대 코인 노래연습장","2021-03-04 08:39:19","U","2021-03-06 02:40:00.0","","193101.157180005    ","450347.651518625    ","노래연습장업","유통관련업","","","","267.17","","","","","","30","4","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000014","20161116","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 신수동 22-22번지 2층 ","서울특별시 마포구 백범로 74, 2층 (신수동)","04110","케이팝 서강 코인 노래연습장","2018-09-06 17:31:33","I","2018-10-09 15:19:31.0","","194612.896730229    ","449598.150277149    ","노래연습장업","유통관련업","","","","86.78","","","","","","14","3","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000015","20161118","","01","영업/정상","13","영업중","","","","","0507-1414-2548","","","서울특별시 마포구 서교동 358-30 3층","서울특별시 마포구 와우산로21길 4, 3층 (서교동)","04040","어썸 코인 노래연습장","2022-11-24 15:48:34","U","2021-10-31 22:06:00.0","","193189.401395306","450049.097458537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000016","20161123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 394-86번지 2층 ","서울특별시 마포구 포은로 67, 2층 (망원동)","04017","K팝스타 코인노래연습장 망원점","2016-11-23 13:18:40","I","2018-10-11 15:46:28.0","","191624.757448026    ","450114.863030455    ","노래연습장업","유통관련업","","","","128.25","","","","","","22","4","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052016000017","20161130","","03","폐업","03","폐업","20221102","","","","","","","서울특별시 마포구 서교동 331-15 지하1층","서울특별시 마포구 어울마당로 138, 지하1층 (서교동)","04053","히든코인싱어 노래연습장","2022-11-02 18:02:44","U","2021-11-01 00:04:00.0","","193344.390553367","450421.410163396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052016000018","20161222","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 369-5번지 지하1층 ","서울특별시 마포구 잔다리로6길 39, 지하1층 (서교동)","04039","고음불가3 노래연습장","2017-06-28 14:02:03","I","2018-10-11 15:46:28.0","","192980.814894771    ","450022.720414242    ","노래연습장업","유통관련업","","","","154.42","","","","","","11","2","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052017000001","20170224","","01","영업/정상","13","영업중","","","","","0507-1321-8270","","","서울특별시 마포구 동교동 166-11","서울특별시 마포구 양화로18길 9, 지하1층 (동교동)","04051","i 코인 노래연습장","2022-11-24 15:46:28","U","2021-10-31 22:06:00.0","","193277.521003124","450504.851599878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052017000002","20170315","","03","폐업","03","폐업","20180711","","","","","","","서울특별시 마포구 서교동 407-22번지 2층 ","서울특별시 마포구 어울마당로 62, 2층 (서교동)","04049","룸메이트 코인노래연습장","2018-07-11 17:57:25","I","2018-10-11 15:46:28.0","","192986.680360848    ","449813.404693712    ","노래연습장업","유통관련업","","","","75.44","","","","","","8","3","Y","Y","Y","Y","","Y","","","","","","","","","","","",""
"3130000","CDFF3242052017000003","20170330","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 49-51번지 3층 ","서울특별시 마포구 신촌로12가길 37, 3층 (노고산동)","04057","앵콜 노래연습장 2","2018-03-22 09:20:44","I","2018-10-11 15:46:28.0","","194156.745664619    ","450351.601609322    ","노래연습장업","유통관련업","","","","66.75","","","","","","2","","Y","Y","Y","","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052017000004","20170404","","01","영업/정상","13","영업중","","","","","02-336-0138","","","서울특별시 마포구 동교동 163-9번지 지하1층 ","서울특별시 마포구 홍익로6길 10, 지하1층 (동교동, 준봉빌딩)","04050","락휴 코인 노래연습장 홍대점","2017-04-04 17:59:45","I","2018-10-11 15:46:28.0","","193098.944933442    ","450307.193144521    ","노래연습장업","유통관련업","","","","234.28","","","","","","27","13","Y","Y","Y","Y","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052017000005","20170424","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 369-27번지 지하1층 ","서울특별시 마포구 잔다리로6길 19, 지하1층 (서교동)","04039","탑코인 노래연습장","2017-04-24 15:15:19","I","2018-10-11 15:46:28.0","","192879.643448535    ","450006.299749039    ","노래연습장업","유통관련업","","","","48","","","","","","9","7","Y","Y","Y","Y","Y","Y","","","","","","","","","","","",""
"3130000","CDFF3242052017000006","20170524","","03","폐업","03","폐업","20220216","","","","02-333-0622","","","서울특별시 마포구 연남동 259-4 B01호","서울특별시 마포구 동교로 233, 지하1층 B01호 (연남동)","03984","솔 노래연습장","2022-02-16 14:29:35","U","2022-02-18 02:40:00.0","","193217.328188495    ","450966.707675656    ","노래연습장업","유통관련업","0","","","133.03","0","0","","0","0","9","0","Y","Y","Y","","","Y","","","","","","0","","","","","",""
"3130000","CDFF3242052017000007","20170609","","01","영업/정상","13","영업중","","","","","02-324-5353","","","서울특별시 마포구 연남동 228-20 2층","서울특별시 마포구 동교로 266, 2층 (연남동)","03982","M 노래연습장","2022-08-31 18:25:48","U","2021-12-09 00:02:00.0","","193345.25802171","451209.582651449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF3242052017000008","20170619","","01","영업/정상","13","영업중","","","","","02-935-3641","","","서울특별시 마포구 성산동 263-4 2층","서울특별시 마포구 월드컵로 146, 2층 (성산동, 송원빌딩)","03970","킹 노래연습장 성산점","2022-12-14 16:39:21","U","2021-11-01 23:06:00.0","","191626.259458117","450964.084011035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
